reporterISO,partnerISO,primaryValue
ALB,CPV,9710.431053147375
ALB,CRI,16299.652124925951
ALB,CYM,701920.8030014947
ALB,CYP,308399.68298594694
ALB,CZE,11137402.900614165
ALB,DEU,33190002.963845193
ALB,DMA,6062.719961685772
ALB,DNK,345634.71678322804
ALB,DOM,576774.6720106828
ALB,DZA,523452.17797163647
ALB,ECU,190327.498900009
ALB,EGY,4624286.4370301245
ALB,ESP,87123126.08817297
ALB,EST,318596.82917109446
ALB,ETH,1528.4294071012343
ALB,FIN,604118.9116541297
ALB,FRA,23773108.602618173
ALB,GAB,1701.7358014735707
ALB,GBR,1739224.139331375
ALB,GEO,413.7741721636139
ALB,GMB,18705.644166315054
ALB,GRC,85548034.22250377
ALB,GRL,1792.1394901946067
ALB,GTM,8115.0133316319025
ALB,HKG,412805.3835970578
ALB,HRV,3626396.416798098
ALB,HUN,1118649.0840384883
ALB,IDN,380987.87381672655
ALB,IND,101007.97808199811
ALB,IRL,123107.58632869543
ALB,IRN,88501.25586857196
ALB,IRQ,17479.969475008056
ALB,ISL,1076639.0697704537
ALB,ISR,345527.95774201275
ALB,ITA,522219573.22604537
ALB,JOR,305466.13020124845
ALB,JPN,1366407.642315245
ALB,KAZ,321033.05722963467
ALB,KEN,3810.833601641489
ALB,KHM,4454.703347107626
ALB,KNA,98178.53193997545
ALB,KOR,2104707.417485394
ALB,KWT,434821.6176742634
ALB,LBN,405793.7680578622
ALB,LBR,8018.200784939775
ALB,LBY,7250914.272330588
ALB,LKA,781.7944695206744
ALB,LTU,136078.65467103876
ALB,LUX,5676548.638023208
ALB,LVA,95738.9883832608
ALB,MAC,16935.00634488099
ALB,MAR,112544.58552959835
ALB,MDA,28662.481717583672
ALB,MDG,3251.8406094396837
ALB,MEX,1016739.9535526915
ALB,MHL,14318.310415911723
ALB,MKD,17213118.952043902
ALB,MLI,3342.0221597830355
ALB,MLT,7798830.848231398
ALB,MNE,7873769.064168183
ALB,MOZ,103048.33565851644
ALB,MUS,8319.2480191742
ALB,MWI,33599.607952754886
ALB,MYS,274210.2658116586
ALB,NCL,21595.828908693235
ALB,NER,69812.45575918205
ALB,NGA,61789.61327679813
ALB,NIC,1283.7608931230072
ALB,NLD,7056508.047576446
ALB,NOR,1381113.8660175602
ALB,NPL,61674.23394032944
ALB,NZL,36514.98318716243
ALB,OMN,8282.777539255932
ALB,PAK,281.15424518809664
ALB,PAN,26360.199785288693
ALB,PER,113450.0746050091
ALB,PHL,19599.235908076822
ALB,POL,1661734.3159995803
ALB,PRT,52655.415806359386
ALB,PRY,11779.965013600322
ALB,PYF,21101.156581074556
ALB,ROU,914621.2835822735
ALB,RUS,2525107.9443003396
ALB,RWA,34968.7946456399
ALB,SAU,163387.7500338373
ALB,SDN,38331.13749373376
ALB,SEN,1407555.6588867214
ALB,SGP,85.53985289920865
ALB,SLE,23507.545156045315
ALB,SLV,22461.863555828757
ALB,SRB,85734462.6955507
ALB,SVK,655042.1407975827
