Index,Source,Target
1049,KSFO,KLAX
1050,KPDX,KSJC
1051,KIAD,KORD
1052,MROC,SKBO
1053,KJFK,KSFO
1054,YKEL,YSSY
1055,KABQ,KSFO
1056,KSYR,KDTW
1057,KDFW,KBOS
1058,KATL,KDFW
1059,KBNA,KORD
1060,KIAD,EBBR
1061,KFLL,KHPN
1062,OTHH,RPLC
1063,KMCE,KLAX
1064,CYYZ,CYVR
1065,SBBR,SBRJ
1066,RJOO,RJFF
1067,KEWR,KSFO
1068,KDEN,KORD
1069,KIWA,KSJC
1070,KFLL,KATL
1071,KPHF,KCLT
1072,RJFF,RJTT
1073,KORF,KCLT
1074,VIDP,VECC
1075,ZUCK,ZGSZ
1076,KIAD,KFLL
1077,KORD,PANC
1078,KATL,KMIA
1079,NZCH,NZWN
1080,EGAA,EGSS
1081,KMIA,SKMA
1082,KLAS,KFAT
1083,KBNA,KCLT
1084,SBGL,SBGR
1085,ENGM,ENBO
1086,KCLT,KPHL
1087,KATL,KMDT
1088,KPHX,KLGB
1089,KIAD,CYYZ
1090,KDCA,KSFO
1091,CYYZ,CYYC
1092,ZGSZ,ZUCK
1093,KBOS,KLAX
1094,KDFW,2IL3
1095,KSFO,KLAX
1096,KCLE,KBWI
1097,KCLT,KORD
1098,KMDT,KDTW
1099,KDFW,KBUR
1100,KIAD,KDAY
1101,KDEN,KATL
1102,EDDP,LZIB
1103,KATL,SBGR
1104,KSRQ,KATL
1105,KSJC,KSAN
1106,KCVG,KORD
1107,49OH,KATL
1108,KFLL,KBKL
1109,KLGA,KATL
1110,49OH,KORD
1111,KDFW,OTHH
1112,KDFW,KORD
1113,KBNA,KECP
1114,KLNS,5PA3
1115,KIAD,KATL
1116,KBWI,KDUJ
1117,RJTT,RJFF
1118,KCMA,KMYF
1119,KDAY,KORD
1120,KIAD,KBUF
1121,KATL,KSEA
1122,KLAS,KLAX
1123,KCLT,KORF
1124,KJFK,KHHR
1125,CYYC,CYXX
1126,KSAN,KSJC
1127,KECP,KBNA
1128,KBOS,KSFO
1129,KALB,KPHL
1130,KRSW,KMDW
1131,KCVG,KMSP
1132,VIDP,OMDB
1133,KEWR,KBKL
1134,KDFW,KMSN
1135,KMCI,KBNA
1136,KIAD,KLAS
1137,YARM,YSSY
1138,KBFI,KUDD
1139,KTUL,KDFW
1140,KSAN,KLAS
1141,SBBR,SBGR
1142,CYYZ,EHAM
1143,KDFW,9CA0
1144,OMDB,VHHH
1145,KORD,KSEA
1146,KBWI,KATL
1147,KSTS,KSEA
1148,KCLT,KLGA
1149,KATW,KDTW
1150,CYUL,LFPG
1151,KATL,KFLL
1152,TXKF,KJFK
1153,KPIT,KPHL
1154,KBNA,KDAL
1155,KDFW,KEYE
1156,OTHH,LIMC
1157,KDFW,CYYC
1158,OERK,LSGG
1159,KLVK,63CN
1160,KCLT,KSDF
1161,KTPA,KDTW
1162,KTUL,KHOU
1163,KBOI,KPHX
1164,KMSP,KMDW
1165,KGAI,KHPN
1166,KMDW,KBWI
